Order ID,Year,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,City Office,Customer Segment,Ship Mode,,,,,
B-26800,2024,345,38,7,Clothing,Hankerchief,Debit Card,Orissa,Corporate,Regular Air,,,,,
B-26801,2024,46,0,2,Electronics,Electronic Games,COD,Delhi,Consumer,Regular Air,,,,,
B-26802,2024,255,74,5,Clothing,Hankerchief,COD,Agra,Small Business,Regular Air,,,,,
B-26803,2024,360,32,3,Clothing,Saree,UPI,Srinagar,Small Business,Regular Air,,,,,
B-26804,2024,372,59,3,Electronics,Printers,UPI,Goa,Corporate,Regular Air,,,,,
B-26805,2024,61,30,2,Clothing,Hankerchief,UPI,Orissa,Corporate,Regular Air,,,,,
B-26806,2024,42,12,5,Clothing,Hankerchief,COD,Delhi,Corporate,Delivery Truck,,,,,
B-26807,2024,42,-26,2,Clothing,Kurti,COD,Agra,Corporate,Delivery Truck,,,,,
B-26808,2024,61,25,4,Clothing,Saree,UPI,Srinagar,Corporate,Regular Air,,,,,
B-26809,2024,41,11,6,Clothing,Hankerchief,COD,Goa,Corporate,Regular Air,,,,,
B-26810,2024,40,13,3,Clothing,T-shirt,COD,Orissa,Corporate,Regular Air,,,,,
B-26811,2024,59,21,2,Clothing,Stole,UPI,Delhi,Home Office,Regular Air,,,,,
B-26812,2024,57,27,2,Clothing,Shirt,UPI,Delhi,Home Office,Regular Air,,,,,
B-26813,2024,17,6,1,Clothing,Stole,UPI,Agra,Home Office,Express Air,,,,,
B-26814,2024,40,10,2,Clothing,Stole,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26815,2024,349,-24,2,Clothing,Saree,Debit Card,Chennai,Corporate,Regular Air,,,,,
B-26816,2024,335,-22,7,Furniture,Chairs,UPI,Mumbai,Corporate,Regular Air,,,,,
B-26817,2024,40,16,3,Clothing,Hankerchief,COD,Orissa,Corporate,Regular Air,,,,,
B-26818,2024,40,17,2,Clothing,Stole,COD,Delhi,Corporate,Delivery Truck,,,,,
B-26819,2024,40,-7,3,Clothing,Stole,COD,Agra,Corporate,Regular Air,,,,,
B-26820,2024,352,74,8,Clothing,Stole,Debit Card,Hyderabad,Corporate,Delivery Truck,,,,,
B-26821,2024,55,-26,4,Clothing,Saree,UPI,Chennai,Corporate,Regular Air,,,,,
B-26822,2024,352,18,5,Clothing,Trousers,Debit Card,Mumbai,Home Office,Regular Air,,,,,
B-26823,2024,53,-18,4,Clothing,T-shirt,UPI,Goa,Home Office,Express Air,,,,,
B-26824,2024,51,7,2,Furniture,Furnishings,UPI,Delhi,Corporate,Regular Air,,,,,
B-26825,2024,40,-37,3,Clothing,Stole,COD,Agra,Consumer,Regular Air,,,,,
B-26826,2024,39,14,5,Clothing,Leggings,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26827,2024,355,-4,2,Clothing,Saree,Debit Card,Chennai,Corporate,Regular Air,,,,,
B-26828,2024,357,139,2,Clothing,Saree,Debit Card,Orissa,Corporate,Regular Air,,,,,
B-26829,2024,38,18,1,Clothing,Kurti,COD,Delhi,Corporate,Express Air,,,,,
B-26830,2024,38,9,2,Clothing,Stole,COD,Agra,Corporate,Regular Air,,,,,
B-26831,2024,141,10,4,Clothing,Shirt,UPI,Srinagar,Corporate,Delivery Truck,,,,,
B-26832,2024,36,4,9,Clothing,Hankerchief,COD,Goa,Corporate,Regular Air,,,,,
B-26833,2024,351,-94,5,Electronics,Electronic Games,COD,Orissa,Corporate,Express Air,,,,,
B-26834,2024,369,15,3,Electronics,Electronic Games,Debit Card,Delhi,Consumer,Delivery Truck,,,,,
B-26835,2024,53,24,6,Clothing,Hankerchief,EMI,Agra,Corporate,Regular Air,,,,,
B-26836,2024,371,115,1,Furniture,Bookcases,Debit Card,Srinagar,Corporate,Regular Air,,,,,
B-26837,2024,499,33,4,Clothing,Saree,COD,Goa,Corporate,Regular Air,,,,,
B-26838,2024,223,62,7,Clothing,Shirt,COD,Orissa,Corporate,Express Air,,,,,
B-26839,2024,50,-4,6,Clothing,T-shirt,EMI,Delhi,Corporate,Delivery Truck,,,,,
B-26840,2024,391,90,6,Electronics,Phones,Debit Card,Delhi,Home Office,Regular Air,,,,,
B-26841,2024,416,137,3,Electronics,Phones,Debit Card,Agra,Home Office,Regular Air,,,,,
B-26842,2024,424,-17,9,Furniture,Chairs,Debit Card,Hyderabad,Home Office,Regular Air,,,,,
B-26843,2024,362,127,1,Furniture,Bookcases,COD,Chennai,Corporate,Delivery Truck,,,,,
B-26844,2024,36,-7,1,Electronics,Electronic Games,COD,Mumbai,Corporate,Regular Air,,,,,
B-26845,2024,34,-10,3,Clothing,Skirt,COD,Orissa,Corporate,Regular Air,,,,,
B-26846,2024,367,73,3,Electronics,Electronic Games,UPI,Delhi,Corporate,Regular Air,,,,,
B-26847,2024,425,208,7,Clothing,Saree,Debit Card,Agra,Corporate,Regular Air,,,,,
B-26848,2024,433,26,3,Electronics,Printers,Debit Card,Hyderabad,Corporate,Delivery Truck,,,,,
B-26849,2024,460,31,3,Furniture,Bookcases,Debit Card,Chennai,Corporate,Delivery Truck,,,,,
B-26850,2024,62,-56,5,Clothing,Kurti,COD,Mumbai,Corporate,Delivery Truck,,,,,
B-26851,2024,50,16,1,Clothing,Stole,EMI,Goa,Home Office,Regular Air,,,,,
B-26852,2024,460,-143,3,Furniture,Chairs,Debit Card,Delhi,Home Office,Regular Air,,,,,
B-26853,2024,34,3,3,Clothing,Saree,COD,Agra,Consumer,Delivery Truck,,,,,
B-26854,2024,227,59,2,Furniture,Furnishings,UPI,Hyderabad,Consumer,Regular Air,,,,,
B-26855,2024,469,33,4,Electronics,Electronic Games,Debit Card,Chennai,Corporate,Delivery Truck,,,,,
B-26856,2024,103,46,2,Clothing,Saree,UPI,Orissa,Home Office,Regular Air,,,,,
B-26857,2024,34,-13,5,Clothing,Leggings,COD,Delhi,Home Office,Delivery Truck,,,,,
B-26858,2024,137,63,3,Clothing,Stole,COD,Agra,Home Office,Express Air,,,,,
B-26859,2024,34,12,2,Clothing,Stole,COD,Srinagar,Home Office,Regular Air,,,,,
B-26860,2024,474,56,4,Electronics,Phones,Debit Card,Goa,Corporate,Regular Air,,,,,
B-26861,2024,50,3,2,Clothing,Stole,EMI,Orissa,Corporate,Delivery Truck,,,,,
B-26862,2024,69,-67,4,Clothing,Kurti,UPI,Delhi,Home Office,Regular Air,,,,,
B-26863,2024,389,-83,3,Furniture,Chairs,UPI,Agra,Home Office,Delivery Truck,,,,,
B-26864,2024,77,-43,8,Clothing,Stole,COD,Srinagar,Home Office,Express Air,,,,,
B-26865,2024,51,21,3,Clothing,T-shirt,COD,Goa,Home Office,Regular Air,,,,,
B-26866,2024,394,146,2,Furniture,Bookcases,UPI,Orissa,Home Office,Regular Air,,,,,
B-26867,2024,48,-22,2,Clothing,Saree,EMI,Delhi,Corporate,Regular Air,,,,,
B-26868,2024,34,-12,5,Clothing,Leggings,COD,Delhi,Corporate,Regular Air,,,,,
B-26869,2024,484,28,3,Electronics,Printers,Debit Card,Agra,Corporate,Delivery Truck,,,,,
B-26870,2024,47,-27,4,Clothing,Saree,EMI,Hyderabad,Corporate,Regular Air,,,,,
B-26871,2024,45,8,4,Clothing,Skirt,EMI,Chennai,Home Office,Regular Air,,,,,
B-26872,2024,128,55,1,Clothing,Saree,COD,Mumbai,Home Office,Delivery Truck,,,,,
B-26873,2024,669,74,5,Furniture,Bookcases,COD,Orissa,Home Office,Regular Air,,,,,
B-26874,2024,34,13,2,Clothing,Saree,COD,Delhi,Home Office,Delivery Truck,,,,,
B-26875,2024,44,14,3,Clothing,Hankerchief,Credit Card,Agra,Home Office,Delivery Truck,,,,,
B-26876,2024,33,1,2,Clothing,Shirt,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26877,2024,33,10,3,Clothing,Hankerchief,COD,Chennai,Corporate,Delivery Truck,,,,,
B-26878,2024,487,-23,3,Electronics,Printers,Debit Card,Mumbai,Corporate,Regular Air,,,,,
B-26879,2024,497,179,3,Furniture,Chairs,Debit Card,Goa,Small Business,Regular Air,,,,,
B-26880,2024,508,203,2,Electronics,Accessories,Debit Card,Delhi,Small Business,Regular Air,,,,,
B-26881,2024,524,-25,2,Electronics,Electronic Games,Debit Card,Agra,Small Business,Regular Air,,,,,
B-26882,2024,425,183,5,Electronics,Accessories,UPI,Hyderabad,Small Business,Regular Air,,,,,
B-26883,2024,168,56,3,Clothing,Saree,COD,Chennai,Home Office,Regular Air,,,,,
B-26884,2024,141,28,7,Furniture,Furnishings,UPI,Orissa,Corporate,Regular Air,,,,,
B-26885,2024,429,17,3,Furniture,Chairs,UPI,Delhi,Corporate,Regular Air,,,,,
B-26886,2024,44,-8,3,Clothing,Stole,Credit Card,Agra,Home Office,Regular Air,,,,,
B-26887,2024,149,136,3,Clothing,Stole,UPI,Srinagar,Home Office,Regular Air,,,,,
B-26888,2024,44,-34,3,Clothing,Stole,Credit Card,Goa,Home Office,Regular Air,,,,,
B-26889,2024,33,10,3,Clothing,Hankerchief,COD,Orissa,Home Office,Regular Air,,,,,
B-26890,2024,33,9,2,Clothing,Hankerchief,COD,Delhi,Small Business,Regular Air,,,,,
B-26891,2024,442,31,2,Electronics,Electronic Games,UPI,Agra,Small Business,Regular Air,,,,,
B-26892,2024,41,6,5,Clothing,Skirt,Credit Card,Srinagar,Small Business,Regular Air,,,,,
B-26893,2024,33,-12,5,Clothing,Hankerchief,COD,Goa,Small Business,Regular Air,,,,,
B-26894,2024,32,3,8,Clothing,Hankerchief,COD,Orissa,Small Business,Regular Air,,,,,
B-26895,2024,32,6,3,Clothing,Shirt,COD,Delhi,Small Business,Regular Air,,,,,
B-26896,2024,179,77,1,Clothing,Saree,UPI,Delhi,Small Business,Delivery Truck,,,,,
B-26897,2024,31,10,1,Clothing,Kurti,COD,Agra,Small Business,Regular Air,,,,,
B-26898,2024,140,68,5,Clothing,T-shirt,COD,Hyderabad,Home Office,Delivery Truck,,,,,
B-26899,2024,529,137,3,Electronics,Phones,Debit Card,Chennai,Home Office,Regular Air,,,,,
B-26900,2024,534,0,3,Clothing,Saree,Debit Card,Mumbai,Home Office,Regular Air,,,,,
B-26901,2024,41,-6,1,Furniture,Chairs,Credit Card,Orissa,Home Office,Delivery Truck,,,,,
B-26902,2024,379,63,2,Clothing,Saree,COD,Delhi,Home Office,Delivery Truck,,,,,
B-26903,2024,81,-44,3,Clothing,Stole,COD,Agra,Home Office,Delivery Truck,,,,,
B-26904,2024,40,-33,5,Clothing,Hankerchief,Credit Card,Hyderabad,Consumer,Delivery Truck,,,,,
B-26905,2024,40,18,1,Electronics,Accessories,Credit Card,Chennai,Consumer,Regular Air,,,,,
B-26906,2024,534,0,3,Clothing,Saree,Debit Card,Mumbai,Consumer,Regular Air,,,,,
B-26907,2024,31,9,2,Clothing,Hankerchief,COD,Goa,Home Office,Regular Air,,,,,
B-26908,2024,473,-113,9,Clothing,Hankerchief,UPI,Delhi,Home Office,Express Air,,,,,
B-26909,2024,31,-10,3,Clothing,Skirt,COD,Agra,Home Office,Express Air,,,,,
B-26910,2024,31,-3,4,Clothing,Saree,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26911,2024,91,15,6,Clothing,T-shirt,UPI,Chennai,Corporate,Regular Air,,,,,
B-26912,2024,30,-25,2,Clothing,T-shirt,COD,Orissa,Corporate,Regular Air,,,,,
B-26913,2024,30,6,1,Clothing,T-shirt,COD,Delhi,Consumer,Regular Air,,,,,
B-26914,2024,40,0,3,Clothing,Saree,Credit Card,Agra,Small Business,Delivery Truck,,,,,
B-26915,2024,534,5,2,Electronics,Electronic Games,Debit Card,Srinagar,Corporate,Express Air,,,,,
B-26916,2024,539,-146,7,Furniture,Furnishings,Debit Card,Goa,Home Office,Regular Air,,,,,
B-26917,2024,490,-128,8,Furniture,Bookcases,UPI,Orissa,Corporate,Regular Air,,,,,
B-26918,2024,163,81,2,Electronics,Accessories,COD,Delhi,Corporate,Regular Air,,,,,
B-26919,2024,184,85,6,Clothing,T-shirt,UPI,Agra,Corporate,Regular Air,,,,,
B-26920,2024,494,54,4,Furniture,Bookcases,COD,Srinagar,Corporate,Express Air,,,,,
B-26921,2024,30,11,5,Clothing,Hankerchief,COD,Goa,Corporate,Delivery Truck,,,,,
B-26922,2024,30,0,1,Clothing,Kurti,COD,Orissa,Corporate,Regular Air,,,,,
B-26923,2024,39,-18,2,Clothing,Leggings,Credit Card,Delhi,Corporate,Express Air,,,,,
B-26924,2024,1700,85,3,Clothing,Trousers,COD,Delhi,Corporate,Delivery Truck,,,,,
B-26925,2024,332,-43,6,Electronics,Phones,UPI,Agra,Corporate,Regular Air,,,,,
B-26926,2024,436,131,9,Clothing,Hankerchief,UPI,Hyderabad,Corporate,Regular Air,,,,,
B-26927,2024,30,-5,2,Furniture,Furnishings,COD,Chennai,Corporate,Regular Air,,,,,
B-26928,2024,30,-10,2,Clothing,Stole,COD,Mumbai,Corporate,Delivery Truck,,,,,
B-26929,2024,38,-13,3,Clothing,Stole,Credit Card,Orissa,Corporate,Regular Air,,,,,
B-26930,2024,511,194,3,Furniture,Chairs,UPI,Delhi,Corporate,Regular Air,,,,,
B-26931,2024,37,-53,3,Clothing,Saree,Credit Card,Agra,Corporate,Regular Air,,,,,
B-26932,2024,513,215,2,Electronics,Accessories,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26933,2024,516,69,4,Furniture,Bookcases,UPI,Chennai,Corporate,Regular Air,,,,,
B-26934,2024,559,-19,2,Clothing,Trousers,Debit Card,Mumbai,Small Business,Delivery Truck,,,,,
B-26935,2024,29,-10,3,Clothing,Skirt,COD,Goa,Small Business,Regular Air,,,,,
B-26936,2024,148,52,5,Clothing,Stole,UPI,Delhi,Small Business,Regular Air,,,,,
B-26937,2024,559,-174,2,Electronics,Electronic Games,Debit Card,Agra,Small Business,Regular Air,,,,,
B-26938,2024,527,26,3,Electronics,Electronic Games,COD,Hyderabad,Corporate,Express Air,,,,,
B-26939,2024,560,44,3,Clothing,Saree,Debit Card,Chennai,Corporate,Regular Air,,,,,
B-26940,2024,571,108,12,Clothing,Stole,Debit Card,Orissa,Corporate,Regular Air,,,,,
B-26941,2024,29,2,3,Clothing,Skirt,COD,Delhi,Corporate,Delivery Truck,,,,,
B-26942,2024,29,3,2,Clothing,Stole,COD,Agra,Consumer,Regular Air,,,,,
B-26943,2024,29,-3,3,Clothing,Saree,COD,Srinagar,Home Office,Express Air,,,,,
B-26944,2024,35,14,2,Clothing,Stole,Credit Card,Goa,Home Office,Regular Air,,,,,
B-26945,2024,579,139,3,Electronics,Printers,Debit Card,Orissa,Home Office,Regular Air,,,,,
B-26946,2024,29,-24,4,Clothing,Leggings,COD,Delhi,Home Office,Regular Air,,,,,
B-26947,2024,593,213,4,Furniture,Bookcases,Debit Card,Agra,Corporate,Express Air,,,,,
B-26948,2024,217,72,2,Furniture,Furnishings,COD,Srinagar,Corporate,Regular Air,,,,,
B-26949,2024,353,90,8,Clothing,Saree,COD,Goa,Corporate,Regular Air,,,,,
B-26950,2024,382,92,2,Electronics,Printers,COD,Orissa,Corporate,Regular Air,,,,,
B-26951,2024,597,93,4,Furniture,Chairs,Debit Card,Delhi,Corporate,Regular Air,,,,,
B-26952,2024,212,97,7,Clothing,Hankerchief,COD,Delhi,Corporate,Regular Air,,,,,
B-26953,2024,689,90,5,Clothing,Saree,COD,Agra,Corporate,Express Air,,,,,
B-26954,2024,28,-10,3,Clothing,Skirt,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26955,2024,34,12,3,Clothing,Hankerchief,Credit Card,Chennai,Home Office,Regular Air,,,,,
B-26956,2024,600,-102,5,Electronics,Electronic Games,Debit Card,Mumbai,Home Office,Regular Air,,,,,
B-26957,2024,637,113,5,Clothing,Saree,UPI,Orissa,Home Office,Regular Air,,,,,
B-26958,2024,616,-69,7,Furniture,Furnishings,Debit Card,Delhi,Corporate,Regular Air,,,,,
B-26959,2024,624,37,2,Electronics,Electronic Games,Debit Card,Agra,Corporate,Delivery Truck,,,,,
B-26960,2024,28,4,1,Clothing,T-shirt,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26961,2024,584,-444,7,Electronics,Printers,UPI,Chennai,Corporate,Delivery Truck,,,,,
B-26962,2024,28,6,4,Clothing,Skirt,COD,Mumbai,Corporate,Delivery Truck,,,,,
B-26963,2024,33,-1,1,Clothing,Saree,Credit Card,Goa,Corporate,Delivery Truck,,,,,
B-26964,2024,27,-20,2,Clothing,Hankerchief,COD,Delhi,Small Business,Regular Air,,,,,
B-26965,2024,27,5,2,Clothing,Skirt,COD,Agra,Small Business,Regular Air,,,,,
B-26966,2024,27,4,3,Clothing,Skirt,COD,Hyderabad,Small Business,Regular Air,,,,,
B-26967,2024,635,-349,5,Clothing,Saree,Debit Card,Chennai,Small Business,Delivery Truck,,,,,
B-26968,2024,598,166,4,Furniture,Bookcases,UPI,Orissa,Small Business,Regular Air,,,,,
B-26969,2024,636,-204,2,Electronics,Printers,Debit Card,Delhi,Small Business,Express Air,,,,,
B-26970,2024,27,9,2,Clothing,Hankerchief,COD,Agra,Home Office,Regular Air,,,,,
B-26971,2024,27,-6,4,Clothing,Hankerchief,COD,Srinagar,Small Business,Delivery Truck,,,,,
B-26972,2024,637,212,8,Electronics,Phones,Debit Card,Goa,Consumer,Regular Air,,,,,
B-26973,2024,290,110,9,Clothing,Stole,UPI,Orissa,Small Business,Regular Air,,,,,
B-26974,2024,27,-25,2,Clothing,Stole,COD,Delhi,Small Business,Regular Air,,,,,
B-26975,2024,632,-114,4,Furniture,Tables,UPI,Agra,Home Office,Regular Air,,,,,
B-26976,2024,643,-45,2,Electronics,Printers,Debit Card,Srinagar,Home Office,Regular Air,,,,,
B-26977,2024,652,13,6,Furniture,Furnishings,Debit Card,Goa,Home Office,Regular Air,,,,,
B-26978,2024,33,-27,1,Furniture,Chairs,Credit Card,Orissa,Home Office,Regular Air,,,,,
B-26979,2024,26,2,2,Clothing,Hankerchief,COD,Delhi,Corporate,Delivery Truck,,,,,
B-26980,2024,633,-633,11,Electronics,Accessories,UPI,Delhi,Corporate,Delivery Truck,,,,,
B-26981,2024,26,9,2,Clothing,Leggings,COD,Agra,Corporate,Delivery Truck,,,,,
B-26982,2024,191,93,4,Clothing,Shirt,UPI,Hyderabad,Corporate,Delivery Truck,,,,,
B-26983,2024,887,80,3,Electronics,Printers,UPI,Chennai,Corporate,Regular Air,,,,,
B-26984,2024,637,261,2,Electronics,Printers,COD,Mumbai,Consumer,Regular Air,,,,,
B-26985,2024,670,15,5,Furniture,Bookcases,Debit Card,Orissa,Consumer,Regular Air,,,,,
B-26986,2024,26,7,4,Clothing,Hankerchief,COD,Delhi,Home Office,Regular Air,,,,,
B-26987,2024,676,195,5,Furniture,Bookcases,Debit Card,Agra,Corporate,Regular Air,,,,,
B-26988,2024,26,12,3,Clothing,Hankerchief,COD,Hyderabad,Corporate,Regular Air,,,,,
B-26989,2024,26,-24,1,Clothing,Stole,COD,Chennai,Consumer,Regular Air,,,,,
B-26990,2024,25,7,2,Clothing,Stole,COD,Mumbai,Consumer,Delivery Truck,,,,,
B-26991,2024,24,-30,1,Furniture,Chairs,COD,Goa,Consumer,Regular Air,,,,,
B-26992,2024,32,-12,1,Furniture,Chairs,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-26993,2024,31,-2,2,Clothing,Saree,Credit Card,Agra,Home Office,Regular Air,,,,,
B-26994,2024,651,169,5,Electronics,Printers,COD,Hyderabad,Home Office,Regular Air,,,,,
B-26995,2024,326,107,3,Furniture,Furnishings,UPI,Chennai,Corporate,Regular Air,,,,,
B-26996,2024,30,-6,2,Clothing,Hankerchief,UPI,Orissa,Home Office,Regular Air,,,,,
B-26997,2024,30,5,2,Clothing,Kurti,UPI,Delhi,Consumer,Regular Air,,,,,
B-26998,2024,662,240,2,Furniture,Bookcases,COD,Agra,Corporate,Regular Air,,,,,
B-26999,2024,30,-23,2,Clothing,Saree,UPI,Srinagar,Corporate,Regular Air,,,,,
B-27000,2024,29,9,3,Clothing,Saree,UPI,Goa,Corporate,Regular Air,,,,,
B-27001,2024,28,1,1,Electronics,Accessories,UPI,Orissa,Small Business,Regular Air,,,,,
B-27002,2024,28,-3,2,Clothing,Saree,UPI,Delhi,Small Business,Regular Air,,,,,
B-27003,2024,24,2,4,Clothing,Hankerchief,COD,Agra,Small Business,Delivery Truck,,,,,
B-27004,2024,28,-26,2,Clothing,Stole,UPI,Srinagar,Small Business,Regular Air,,,,,
B-27005,2024,27,5,1,Clothing,Stole,UPI,Goa,Small Business,Regular Air,,,,,
B-27006,2024,27,-15,1,Clothing,Stole,UPI,Orissa,Small Business,Delivery Truck,,,,,
B-27007,2024,24,11,3,Clothing,Hankerchief,COD,Delhi,Small Business,Delivery Truck,,,,,
B-27008,2024,23,-6,4,Clothing,Hankerchief,COD,Delhi,Corporate,Regular Air,,,,,
B-27009,2024,322,193,5,Electronics,Printers,COD,Agra,Corporate,Regular Air,,,,,
B-27010,2024,688,-103,6,Electronics,Accessories,Debit Card,Hyderabad,Corporate,Regular Air,,,,,
B-27011,2024,23,-3,1,Clothing,Shirt,COD,Chennai,Corporate,Express Air,,,,,
B-27012,2024,26,3,3,Clothing,Skirt,UPI,Mumbai,Corporate,Regular Air,,,,,
B-27013,2024,68,-56,2,Electronics,Phones,COD,Orissa,Corporate,Regular Air,,,,,
B-27014,2024,462,169,4,Clothing,Saree,COD,Delhi,Corporate,Regular Air,,,,,
B-27015,2024,941,203,3,Furniture,Tables,UPI,Agra,Corporate,Regular Air,,,,,
B-27016,2024,23,4,2,Clothing,Skirt,COD,Hyderabad,Corporate,Regular Air,,,,,
B-27017,2024,720,43,2,Electronics,Printers,UPI,Chennai,Corporate,Regular Air,,,,,
B-27018,2024,724,-447,4,Electronics,Electronic Games,UPI,Mumbai,Consumer,Regular Air,,,,,
B-27019,2024,724,253,2,Furniture,Bookcases,UPI,Goa,Consumer,Regular Air,,,,,
B-27020,2024,26,10,4,Clothing,Hankerchief,UPI,Delhi,Consumer,Regular Air,,,,,
B-27021,2024,22,-2,3,Clothing,Hankerchief,COD,Agra,Consumer,Regular Air,,,,,
B-27022,2024,711,-8,4,Clothing,Saree,Debit Card,Hyderabad,Consumer,Regular Air,,,,,
B-27023,2024,107,31,5,Clothing,T-shirt,COD,Chennai,Consumer,Regular Air,,,,,
B-27024,2024,765,-153,2,Electronics,Phones,Debit Card,Orissa,Consumer,Regular Air,,,,,
B-27025,2024,22,8,2,Clothing,Leggings,COD,Delhi,Home Office,Delivery Truck,,,,,
B-27026,2024,26,-5,2,Clothing,Stole,UPI,Agra,Home Office,Express Air,,,,,
B-27027,2024,22,8,3,Clothing,Hankerchief,COD,Srinagar,Home Office,Regular Air,,,,,
B-27028,2024,743,89,5,Electronics,Printers,UPI,Goa,Small Business,Regular Air,,,,,
B-27029,2024,22,-15,4,Clothing,Kurti,COD,Orissa,Small Business,Regular Air,,,,,
B-27030,2024,781,594,6,Electronics,Printers,Debit Card,Delhi,Small Business,Regular Air,,,,,
B-27031,2024,25,-2,5,Clothing,Hankerchief,UPI,Agra,Corporate,Regular Air,,,,,
B-27032,2024,25,2,2,Clothing,Hankerchief,UPI,Srinagar,Home Office,Regular Air,,,,,
B-27033,2024,119,43,5,Clothing,T-shirt,COD,Goa,Home Office,Regular Air,,,,,
B-27034,2024,785,52,2,Electronics,Phones,Debit Card,Orissa,Home Office,Regular Air,,,,,
B-27035,2024,183,-66,5,Electronics,Phones,UPI,Delhi,Consumer,Regular Air,,,,,
B-27036,2024,22,4,1,Clothing,Stole,COD,Delhi,Consumer,Regular Air,,,,,
B-27037,2024,642,180,5,Clothing,Saree,COD,Agra,Consumer,Regular Air,,,,,
B-27038,2024,767,-353,5,Clothing,Trousers,COD,Hyderabad,Consumer,Express Air,,,,,
B-27039,2024,770,323,3,Electronics,Accessories,COD,Chennai,Consumer,Regular Air,,,,,
B-27040,2024,21,-17,3,Clothing,Shirt,COD,Mumbai,Home Office,Delivery Truck,,,,,
B-27041,2024,21,-6,3,Clothing,Leggings,COD,Orissa,Consumer,Regular Air,,,,,
B-27042,2024,492,187,2,Electronics,Accessories,UPI,Delhi,Consumer,Regular Air,,,,,
B-27043,2024,816,-96,3,Electronics,Printers,Debit Card,Agra,Corporate,Regular Air,,,,,
B-27044,2024,25,2,3,Clothing,Kurti,Credit Card,Hyderabad,Corporate,Regular Air,,,,,
B-27045,2024,802,120,7,Electronics,Accessories,COD,Chennai,Consumer,Regular Air,,,,,
B-27046,2024,811,154,7,Electronics,Accessories,UPI,Mumbai,Home Office,Regular Air,,,,,
B-27047,2024,835,267,5,Electronics,Phones,Debit Card,Goa,Corporate,Express Air,,,,,
B-27048,2024,21,-5,1,Electronics,Accessories,COD,Delhi,Home Office,Regular Air,,,,,
B-27049,2024,450,-190,4,Furniture,Bookcases,COD,Agra,Home Office,Express Air,,,,,
B-27050,2024,24,-1,4,Clothing,Skirt,Credit Card,Hyderabad,Home Office,Regular Air,,,,,
B-27051,2024,832,0,3,Clothing,Trousers,UPI,Chennai,Home Office,Regular Air,,,,,
B-27052,2024,833,93,3,Clothing,Trousers,UPI,Orissa,Home Office,Regular Air,,,,,
B-27053,2024,20,6,1,Clothing,T-shirt,COD,Delhi,Home Office,Regular Air,,,,,
B-27054,2024,23,-5,7,Clothing,Hankerchief,Credit Card,Agra,Home Office,Regular Air,,,,,
B-27055,2024,550,-242,5,Furniture,Furnishings,UPI,Srinagar,Consumer,Express Air,,,,,
B-27056,2024,148,-91,2,Electronics,Phones,COD,Goa,Consumer,Delivery Truck,,,,,
B-27057,2024,846,9,2,Furniture,Chairs,Debit Card,Orissa,Consumer,Regular Air,,,,,
B-27058,2024,856,385,6,Electronics,Printers,COD,Delhi,Consumer,Regular Air,,,,,
B-27059,2024,871,131,2,Furniture,Bookcases,UPI,Agra,Corporate,Regular Air,,,,,
B-27060,2024,19,-18,4,Clothing,Kurti,COD,Srinagar,Corporate,Express Air,,,,,
B-27061,2024,610,-66,2,Furniture,Tables,COD,Goa,Corporate,Regular Air,,,,,
B-27062,2024,880,97,8,Furniture,Furnishings,Debit Card,Orissa,Home Office,Express Air,,,,,
B-27063,2024,22,-8,4,Clothing,Hankerchief,Credit Card,Delhi,Corporate,Regular Air,,,,,
B-27064,2024,22,11,2,Clothing,Skirt,Credit Card,Delhi,Home Office,Express Air,,,,,
B-27065,2024,21,4,3,Clothing,Hankerchief,Credit Card,Agra,Corporate,Express Air,,,,,
B-27066,2024,18,1,3,Clothing,Hankerchief,COD,Hyderabad,Corporate,Regular Air,,,,,
B-27067,2024,911,202,7,Furniture,Chairs,COD,Chennai,Corporate,Regular Air,,,,,
B-27068,2024,18,2,3,Clothing,Hankerchief,COD,Mumbai,Small Business,Regular Air,,,,,
B-27069,2024,911,355,5,Electronics,Phones,Debit Card,Orissa,Small Business,Express Air,,,,,
B-27070,2024,143,-129,2,Electronics,Phones,COD,Delhi,Small Business,Delivery Truck,,,,,
B-27071,2024,918,22,9,Electronics,Electronic Games,COD,Agra,Small Business,Regular Air,,,,,
B-27072,2024,925,-447,5,Electronics,Electronic Games,COD,Hyderabad,Small Business,Regular Air,,,,,
B-27073,2024,17,8,2,Clothing,Skirt,COD,Chennai,Small Business,Express Air,,,,,
B-27074,2024,465,207,9,Clothing,Saree,COD,Mumbai,Consumer,Regular Air,,,,,
B-27075,2024,17,-9,3,Clothing,Stole,COD,Goa,Consumer,Regular Air,,,,,
B-27076,2024,935,114,4,Electronics,Electronic Games,UPI,Delhi,Consumer,Delivery Truck,,,,,
B-27077,2024,16,-10,2,Clothing,T-shirt,COD,Agra,Home Office,Regular Air,,,,,
